,CODE POSTAL,geom_x_y,NOM DE LA COMMUNE
6804,44290,"47.6488519078,-1.76222816396",CONQUEREUIL
6805,44430,"47.2333976166,-1.33170187264",LE LOROUX BOTTEREAU
6806,44330,"47.1293076835,-1.27378859416",MOUZILLON
6807,44410,"47.3781648768,-2.33524206651",ST LYPHARD
6808,44840,"47.1414647152,-1.5202224711",LES SORINIERES
6809,45200,"47.9867116879,2.78217519303",AMILLY
6810,45270,"47.9802482438,2.41619642926",BELLEGARDE
6811,45250,"47.6450008152,2.74519258713",BRIARE
6812,45130,"47.9286176741,1.57432513599",CHARSONVILLE
6813,45480,"48.1629842121,1.99352125948",CHAUSSY
6814,45520,"48.0300099024,1.89353421396",CHEVILLY
6815,45310,"48.0172747838,1.73272649419",COINCES
6816,45640,"47.836250282,2.03008361702",SANDILLON
6817,45400,"47.9380661879,1.96315992234",SEMOY
6818,45190,"47.7633212034,1.59342598459",TAVERS
6819,46270,"44.6622315963,2.14887166878",BAGNAC SUR CELE
6820,46260,"44.3524666438,1.77958568726",BEAUREGARD
6821,46230,"44.2691232817,1.54997739016",BELFORT DU QUERCY
6822,46170,"44.3482882762,1.34038736361",CEZAC
6823,46600,"44.9618841392,1.52986914567",CUZANCE
6824,46140,"44.4857575598,1.27596849228",LUZECH
6825,46150,"44.5751144304,1.29312666435",MONTGESTY
6826,46800,"44.296637625,1.19344943646",MONTLAUZUN
6827,46270,"44.6130585802,2.18467035164",MONTREDON
6828,46220,"44.4994584805,1.15835515488",PESCADOIRES
6829,46500,"44.7017845632,1.72572975091",REILHAC
6830,46120,"44.6967820287,1.9760982727",ST BRESSOU
6831,46120,"44.7204297846,2.01266388255",STE COLOMBE
6832,46160,"44.5791760633,1.79550043647",ST SULPICE
6833,46150,"44.5993894609,1.32059065502",THEDIRAC
6834,47700,"44.3136376816,0.0325531377518",BEAUZIAC
6835,47440,"44.4480744833,0.62184226742",CASSENEUIL
6836,47120,"44.6218474674,0.203943341999",LEVIGNAC DE GUYENNE
6837,47140,"44.3404289337,0.870691115892",MASSOULES
6838,47210,"44.6058245899,0.682418964393",MONTAUT
6839,47360,"44.3420285974,0.53448370378",MONTPEZAT
6840,47700,"44.2830696786,0.118267808801",LA REUNION
6841,47170,"44.0097358393,0.154355200219",STE MAURE DE PEYRIAC
6842,47270,"44.1644001524,0.826832844696",ST URCISSE
6843,47250,"44.4348291944,0.109706411573",SAMAZAN
6844,47420,"44.2320209567,-0.0209875332561",SAUMEJAN
6845,47210,"44.6842108376,0.806386025708",TOURLIAC
6846,47210,"44.6330682255,0.760362133124",VILLEREAL
6847,48130,"44.7233900467,3.28132614741",AUMONT AUBRAC
6848,48000,"44.5399034165,3.55404283598",BADAROUX
6849,48140,"44.8695737618,3.38991258654",LE MALZIEU FORAIN
6850,48150,"44.1719020208,3.4516638341",MEYRUEIS
6851,48100,"44.6685331995,3.1689820351",PRINSUEJOLS
6852,48600,"44.7953874731,3.5412624136",ST PAUL LE FROID
6853,49390,"47.3510849572,0.0835955334414",LA BREILLE LES PINS
6854,49700,"47.2441365877,-0.378451731955",BRIGNE
6855,49400,"47.2066359278,-0.0708098589193",CHACE
6856,49380,"47.2634009053,-0.569361775219",CHAMP SUR LAYON
6857,49630,"47.4603950447,-0.284298744303",MAZE
6858,49770,"47.5607664036,-0.683468497352",LA MEMBROLLE SUR LONGUENEE
6859,49260,"47.1287547622,-0.125278817925",MONTREUIL BELLAY
6860,49730,"47.2135013304,0.0519492185178",MONTSOREAU
6861,49390,"47.4531278968,0.0130885602791",MOULIHERNE
6862,49390,"47.4314188846,0.14445317827",PARCAY LES PINS
6863,49500,"47.6660928171,-0.895241558075",STE GEMMES D ANDIGNE
6864,49130,"47.4281722672,-0.575792781781",STE GEMMES SUR LOIRE
6865,49140,"47.6039171793,-0.358897551801",SEICHES SUR LE LOIR
6866,49380,"47.2592682331,-0.517923916545",THOUARCE
6867,49310,"47.1373301524,-0.559450064005",VIHIERS
6868,49370,"47.4710319772,-0.890055215604",VILLEMOISAN
6869,49140,"47.5486542844,-0.44694039674",VILLEVEQUE
6870,50230,"49.0388327181,-1.58144574808",AGON COUTAINVILLE
6871,50290,"48.9183887139,-1.51381189352",BRICQUEVILLE SUR MER
6872,50640,"48.5185588487,-0.971234303313",BUAIS
6873,50410,"48.9041070734,-1.15592450458",LE CHEFRESNE
6874,50450,"48.947434282,-1.25972475614",HAMBYE
6875,50570,"49.1615348173,-1.27754584093",LE MESNIL VIGOT
6876,50360,"49.3599012108,-1.4321785112",LES MOITIERS EN BAUPTOIS
6877,50700,"49.5672343716,-1.42035332441",MONTAIGU LA BRISETTE
6878,50240,"48.481558318,-1.40890718989",MONTANEL
6879,50250,"49.2791657048,-1.435102599",LE PLESSIS LASTELLE
6880,50810,"49.0925921513,-0.940889547689",ROUXEVILLE
6881,50810,"49.1197755158,-0.920856737433",ST GERMAIN D ELLE
6882,50190,"49.1686541161,-1.35248949773",ST MARTIN D AUBIGNY
6883,50300,"48.6792316921,-1.24401346918",ST OVIN
6884,50420,"48.9096722066,-1.05669811205",ST VIGOR DES MONTS
6885,50480,"49.3866049343,-1.2842458445",SEBEVILLE
6886,50460,"49.6413751892,-1.71941565604",TONNEVILLE
6887,50260,"49.4224083236,-1.65913540153",LE VALDECIE
6888,50140,"48.5730069436,-0.985242910509",VILLECHIEN
6889,50400,"48.8444141467,-1.55122744214",YQUELON
6890,51230,"48.7858869706,3.83244940433",BROUSSY LE PETIT
6891,51510,"48.886031036,4.24425126854",CHENIERS
6892,51700,"49.1303077225,3.77691947684",CUISLES
6893,51240,"48.8957543213,4.3447919413",ECURY SUR COOLE
6894,51190,"48.9752908905,4.06189871068",FLAVIGNY
6895,51330,"48.9489230669,4.90669459258",GIVRY EN ARGONNE
6896,51210,"48.8497781133,3.52541124754",MECRINGES
6897,51120,"48.7365194964,3.67236344176",MOEURS VERDEY
6898,51270,"48.9358384283,3.82595963448",MONTMORT LUCY
6899,51210,"48.8014721077,3.54754115829",MORSAINS
6900,51330,"48.9677556904,4.89351823597",LA NEUVILLE AUX BOIS
6901,51300,"48.8272157767,4.61145383959",ST AMAND SUR FION
6902,51500,"49.2258255377,4.10765248658",ST LEONARD
6903,51510,"48.9405334413,4.24555140178",ST PIERRE
6904,51240,"48.8504241158,4.32661804133",ST QUENTIN SUR COOLE
6905,51600,"49.2450297704,4.46480167767",ST SOUPLET SUR PY
6906,51260,"48.5824010998,3.72970498559",SARON SUR AUBE
6907,51250,"48.7776497443,4.90737969309",SERMAIZE LES BAINS
6908,51500,"49.2056733316,4.03927957709",TROIS PUITS
6909,72110,"48.2356656614,0.391626010989",COURCIVAL
6910,72120,"47.9002296748,0.626909662566",EVAILLE
6911,72110,"48.2111786499,0.382481451808",JAUZE
6912,72320,"48.1056365774,0.70953933987",LAMNAY
6913,72390,"48.0582643991,0.657147028816",LAVARE
6914,72260,"48.2873963087,0.326162830698",MONHOUDOU
6915,72140,"48.0874982634,-0.207010580824",NEUVILLETTE EN CHARNIE
6916,72150,"47.8259245181,0.59121847011",ST GEORGES DE LA COUEE
6917,72110,"48.20419337,0.406392146471",TERREHAULT
6918,72260,"48.2851988813,0.250186351944",THOIGNE
6919,72320,"48.0480142116,0.739798488483",VIBRAYE
6920,72400,"48.13356803,0.608403023138",VILLAINES LA GONAIS
6921,73000,"45.5810128911,5.93865967351",BASSENS
6922,73340,"45.7380105012,6.14458814234",BELLECOMBE EN BAUGES
6923,73170,"45.7192241812,5.81460064999",BILLIEME
6924,73100,"45.7395213661,5.88235600157",BRISON ST INNOCENT
6925,73410,"45.8115881174,5.88557458771",CESSENS
6926,73210,"45.6017403868,6.62154324062",GRANIER
6927,73600,"45.5031164801,6.60523246896",NOTRE DAME DU PRE
6928,73240,"45.5958143287,5.65587988646",ST GENIX SUR GUIERS
6929,74200,"46.333709028,6.46512142751",ALLINGES
6930,74200,"46.374432028,6.52367394025",MARIN
6931,74190,"45.9545838758,6.74056895873",PASSY
6932,74550,"46.3062097696,6.43566112571",PERRIGNIER
6933,74150,"45.8555126651,5.94075287432",RUMILLY
6934,74930,"46.1202601258,6.31761155339",SCIENTRIER
6935,74130,"46.066690083,6.48527967486",VOUGY
6936,75005,"48.8445086596,2.34985938556",PARIS 05
6937,76680,"49.6345939152,1.253580255",BOSC BERENGER
6938,76760,"49.6729057578,0.940094590995",BOURDAINVILLE
6939,76850,"49.6646732436,1.16974205815",BRACQUETUIT
6940,76260,"49.9795081711,1.34311716652",CANEHAN
6941,76640,"49.6734734351,0.658116759425",CLIPONVILLE
6942,76450,"49.8050247312,0.716586925747",CRASVILLE LA MALLET
6943,76390,"49.6760539694,1.70166139305",CRIQUIERS
6944,76340,"49.900965616,1.53871070384",DANCOURT
6945,76890,"49.6940551078,0.94377185816",LA FONTELAYE
6946,76450,"49.7452374787,0.643304678405",GRAINVILLE LA TEINTURIERE
6947,76110,"49.6540235507,0.413049424917",GRAINVILLE YMAUVILLE
6948,76440,"49.5875455354,1.67925587307",HAUSSEZ
6949,76620,"49.498452502,0.140153719153",LE HAVRE
6950,76280,"49.6176869296,0.152224099853",HEUQUEVILLE
6951,76210,"49.5593733793,0.567071303383",LINTOT
6952,76790,"49.6976413785,0.284739023894",LES LOGES
6953,76270,"49.7656701654,1.3868369268",MESNIERES EN BRAY
6954,76510,"49.8412109019,1.22180412827",MEULERS
6955,76660,"49.7970849665,1.30356200138",OSMOY ST VALERY
6956,76280,"49.6746159893,0.230254872539",PIERREFIQUES
6957,76000,"49.4413460103,1.09256784278",ROUEN
6958,76430,"49.5524608595,0.292951344544",SAINNEVILLE
6959,76190,"49.6259386708,0.781814222098",STE MARIE DES CHAMPS
6960,76370,"49.9614365259,1.21910748031",ST MARTIN EN CAMPAGNE
6961,76730,"49.7600761839,0.959021389482",ST OUEN LE MAUGER
6962,76540,"49.7033186673,0.55523073972",SORQUAINVILLE
6963,76520,"49.3472419057,1.16708645894",YMARE
6964,77720,"48.620275445,2.90287523402",AUBEPIERRE OZOUER LE REPOS
6965,77171,"48.5497596111,3.44637852602",CHALAUTRE LA GRANDE
6966,77260,"48.9851781012,3.14218296932",CHAMIGNY
6967,77540,"48.6514529209,2.99242283241",LA CHAPELLE IGER
6968,77610,"48.7127586287,2.8158417118",CHATRES
6969,77710,"48.2486077465,2.96038387712",CHEVRY EN SEREINE
6970,77166,"48.6844503585,2.67647246485",GRISY SUISNES
6971,77510,"48.9036037972,3.31190232857",HONDEVILLIERS
6972,77600,"48.8311007596,2.76323402723",JOSSIGNY
6973,77171,"48.5720242437,3.38931768623",LECHELLE
6974,77150,"48.7497182303,2.61583775274",LESIGNY
6975,77127,"48.6259910244,2.54994732668",LIEUSAINT
6976,77480,"48.3959388077,3.22954318005",MOUSSEAUX LES BRAY
6977,77370,"48.554637282,3.00883892893",NANGIS
6978,77186,"48.8460926469,2.61997100426",NOISIEL
6979,77940,"48.3364793453,2.93408964722",NOISY RUDIGNON
6980,77114,"48.4518691045,3.34226623535",NOYEN SUR SEINE
6981,77330,"48.7635612396,2.67962508199",OZOIR LA FERRIERE
6982,77310,"48.5390914714,2.52499710746",ST FARGEAU PONTHIERRY
6983,77520,"48.4916945564,3.17799318925",THENISY
6984,77910,"49.0058198768,2.92807790082",VARREDDES
6985,77510,"48.8785255196,3.36521259688",VERDELOT
6986,77540,"48.6812171201,3.01742252986",VOINSLES
6987,78113,"48.7543239729,1.65394025504",BOURDONNE
6988,78170,"48.8469487124,2.13519126228",LA CELLE ST CLOUD
6989,78720,"48.6696344922,1.95970981041",CERNAY LA VILLE
6990,78460,"48.707150143,2.03714431459",CHEVREUSE
6991,78340,"48.8186406601,1.9840595554",LES CLAYES SOUS BOIS
6992,78113,"48.7324954071,1.67372721841",CONDE SUR VESGRE
6993,78720,"48.7037164037,1.97307941128",DAMPIERRE EN YVELINES
6994,78490,"48.7975623096,1.79110153574",GALLUIS
6995,78125,"48.5760592256,1.78299740529",ORPHIN
6996,78730,"48.5356862351,1.94057719252",STE MESME
6997,78650,"48.8461753929,1.83624882514",SAULX MARCHAIS
6998,78480,"48.9872093367,1.96276532174",VERNEUIL SUR SEINE
6999,79290,"47.0500287565,-0.188112073906",BRION PRES THOUET
7000,79190,"46.2016740241,0.088702939979",CAUNAY
7001,79500,"46.2032625224,-0.0778790591165",CHAIL
7002,79800,"46.3385004673,-0.0727970199541",EXOUDUN
7003,79330,"46.9128068822,-0.304585380598",LUCHE THOUARSAIS
7004,79100,"46.9273390043,-0.2074214162",LUZAY
7005,79190,"46.1021234288,0.170162348938",MONTALEMBERT
7006,79600,"46.8814213211,-0.0550217260198",ST JOUIN DE MARNES
7007,79160,"46.5147236196,-0.613320337812",ST MAIXENT DE BEUGNE
7008,79150,"47.0496404823,-0.508816707634",ST MAURICE LA FOUGEREUSE
7009,79370,"46.2838461214,-0.252472597117",THORIGNE
7010,79360,"46.1418949381,-0.408815332834",VILLIERS EN BOIS
7011,80080,"49.9009532186,2.29007445539",AMIENS
7012,80090,"49.9009532186,2.29007445539",AMIENS
7013,80430,"49.8168077628,1.77087038319",BEAUCAMPS LE JEUNE
7014,80140,"49.897842281,1.74398450934",BERMESNIL
7015,80600,"50.153116145,2.22236323766",BOISBERGUES
7016,80130,"50.1053525119,1.52189150446",BOURSEVILLE
7017,80340,"49.9549092786,2.72156545459",BRAY SUR SOMME
7018,80560,"50.1041450008,2.54068551705",BUS LES ARTOIS
7019,80500,"49.6651675487,2.4899456786",CANTIGNY
7020,80190,"49.7175340388,2.90771256914",CRESSY OMENCOURT
7021,80230,"50.153768945,1.62848401612",ESTREBOEUF
7022,80160,"49.7293333092,2.25757976888",FLERS SUR NOYE
7023,80140,"49.9234423718,1.81014711359",FRETTECUISSE
7024,80140,"50.0243091367,1.72232467954",GREBAULT MESNIL
7025,80560,"50.0483166875,2.56989757012",HEDAUVILLE
7026,80330,"49.8725071478,2.3569860752",LONGUEAU
7027,80430,"49.8721428808,1.76333185731",LE MAZIS
7028,80160,"49.7893011328,2.21654250749",NAMPTY
7029,80140,"49.9141969237,1.69287988387",NESLE L HOPITAL
7030,80110,"49.7515607752,2.55260260825",LE PLESSIER ROZAINVILLERS
7031,80240,"49.8841196332,3.09642051056",POEUILLY
7032,80120,"50.3216390021,1.61114189711",QUEND
7033,80115,"49.9387328157,2.41366429954",QUERRIEU
7034,80500,"49.6270583774,2.67048609499",REMAUGIES
7035,80240,"49.9450495593,3.09614374784",ROISEL
7036,80540,"49.8419962428,2.00219471552",ST AUBIN MONTENOY
7037,80880,"50.0736550841,1.45100118473",ST QUENTIN LA MOTTE CROIX AU BAILLY
7038,80400,"49.770246414,3.0440886833",SANCOURT
7039,80200,"49.8638103438,2.79512790188",SOYECOURT
7040,80340,"49.9592734284,2.76074272727",SUZANNE
7041,80560,"50.0454543871,2.46506066203",TOUTENCOURT
7042,80130,"50.0820037306,1.51459597406",TULLY
7043,80270,"49.9342747834,1.84569726721",VERGIES
7044,80270,"49.9175121218,1.95654713132",WARLUS
7045,80520,"50.0628349006,1.5410106177",WOINCOURT
7046,81260,"43.550474503,2.58241545036",ANGLES
7047,81360,"43.7758760162,2.3529229423",ARIFAT
7048,81260,"43.6990584222,2.56292415401",BERLATS
7049,81600,"43.8878107316,1.92967120122",BRENS
7050,81340,"43.9764011774,2.4705615004",CADIX
7051,81350,"43.9551249562,2.29516613633",CRESPINET
7052,81190,"44.1816769141,2.13340021405",JOUQUEVIEL
7053,81170,"44.1174207039,1.99686305545",LACAPELLE SEGALAR
7054,81170,"44.0717430834,1.85301094203",TONNAC
7055,81500,"43.6309479905,1.79117670514",VIVIERS LES LAVAUR
7056,82340,"44.1025353418,0.814008819185",DONZAC
7057,82500,"43.8656341647,0.940199875887",GIMAT
7058,82120,"43.9560822139,0.925072043975",LAVIT
7059,82400,"44.1808489107,0.880636817107",PERVILLE
7060,82240,"44.2182015153,1.63984516896",ST GEORGES
7061,82150,"44.3624095008,0.915058269132",VALEILLES
7062,82370,"43.9165718677,1.49011749068",VARENNES
7063,83230,"43.1622722101,6.34956987347",BORMES LES MIMOSAS
7064,83840,"43.7658451995,6.53777644844",BRENON
7065,83860,"43.3790514316,5.78486448585",NANS LES PINS
7066,83380,"43.4285090958,6.65212881719",ROQUEBRUNE SUR ARGENS
7067,83470,"43.5150970565,5.87693570046",SEILLONS SOURCE D ARGENS
7068,83820,"43.1642973413,6.47477478292",RAYOL CANADEL SUR MER
7069,84190,"44.1233856856,5.02875589827",BEAUMES DE VENISE
7070,84220,"43.9647645787,5.24369462064",MURS
7071,84220,"43.8778804064,5.21653289666",ST PANTALEON
7072,85170,"46.8191122027,-1.52479250801",BEAUFOU
7073,85420,"46.3298580373,-0.672957405035",LE MAZEAU
7074,85110,"46.7356314659,-1.04299885081",ST GERMAIN DE PRINCAY
7075,85570,"46.5348508899,-0.944470507825",ST VALERIEN
7076,85130,"46.9634774521,-0.985340006089",LA VERRIE
7077,86170,"46.6975600146,0.200482288592",CHARRAIS
7078,86320,"46.368868035,0.664823680576",GOUEX
7079,86220,"46.8980444886,0.69376366371",LEUGNY
7080,86600,"46.4377572057,0.114217790925",LUSIGNAN
7081,86110,"46.7891930308,0.198457182701",MIREBEAU
7082,86120,"47.1033528602,-0.0128216662358",MORTON
7083,86800,"46.5289656905,0.477909234429",SAVIGNY LEVESCAULT
7084,87120,"45.7716133323,1.85480438671",BEAUMONT DU LAC
7085,87370,"46.077935885,1.41763260464",BERSAC SUR RIVALIER
7086,87500,"45.5883075573,1.10742594312",LADIGNAC LE LONG
7087,87440,"45.6348755661,0.7960449348",MARVAL
7088,87800,"45.6078683969,1.19432359478",LA MEYZE
7089,87310,"45.8104090888,0.921077426918",ST AUVENT
7090,87130,"45.6640777038,1.54260179229",ST MEARD
7091,87130,"45.605245887,1.65032140968",SURDOUX
7092,87140,"46.027608122,1.0838246874",VAULRY
7093,88500,"48.2588753865,6.10357834209",BAZOILLES ET MENIL
7094,88410,"47.9487239173,5.87799177631",CHATILLON SUR SAONE
7095,88600,"48.2408241172,6.75106532043",DOMFAING
7096,88500,"48.3497634431,6.06246053491",FRENELLE LA PETITE
7097,88410,"47.9972274946,5.93385769544",GODONCOURT
7098,88300,"48.3700796834,5.80595939885",HOUEVILLE
7099,88500,"48.3316459631,6.06321133757",JUVAINCOURT
7100,88130,"48.3599654321,6.33168687853",LANGLEY
7101,88600,"48.1965616078,6.69279704432",LAVAL SUR VOLOGNE
7102,88600,"48.1852298177,6.75828843679",LAVELINE DEVANT BRUYERES
7103,88490,"48.28922256,7.12769332056",LUSSE
7104,88100,"48.2849702231,7.03413627809",NEUVILLERS SUR FAVE
7105,88260,"48.1672898081,6.14266150561",PONT LES BONFAYS
7106,88800,"48.184872138,6.0007659937",VALLEROY LE SEC
7107,88350,"48.3475437712,5.58000245649",VILLOUXEL
7108,88140,"48.1702434521,5.70465763455",VRECOURT
7109,88500,"48.2872761929,6.17216170005",VROVILLE
7110,89200,"47.5167662768,3.87931663597",ANNEOT
7111,89380,"47.8663621082,3.51999342457",APPOIGNY
7112,89480,"47.5378170554,3.5683240293",CRAIN
7113,89500,"48.1124449966,3.17977417748",EGRISELLES LE BOCAGE
7114,89210,"48.0079365464,3.5680062853",ESNON
7115,89360,"47.9610543696,3.88394679625",FLOGNY LA CHAPELLE
7116,89800,"47.8431550159,3.81463603577",FONTENAY PRES CHABLIS
7117,89440,"47.6195970225,3.87008209889",JOUX LA VILLE
7118,89200,"47.5655695186,3.88870610331",LUCY LE BOIS
7119,89600,"47.996991653,3.70472818773",ST FLORENTIN
7120,89420,"47.4523409147,4.08447153654",STE MAGNANCE
7121,89700,"47.8773671393,4.06758883362",ST MARTIN SUR ARMANCON
7122,89120,"47.8500493608,3.09720552124",ST MARTIN SUR OUANNE
7123,89270,"47.5765381901,3.77326623089",ST MORE
7124,89190,"48.1724461499,3.53441319941",LES SIEGES
7125,89520,"47.5644811457,3.34935308016",SOUGERES EN PUISAYE
7126,89150,"48.2338341776,3.04642439879",VALLERY
7127,89150,"48.1413913646,3.13840843831",VILLENEUVE LA DONDAGRE
7128,90800,"47.590801025,6.81387082116",BANVILLARS
7129,90100,"47.4447830481,6.95044642125",CROIX
7130,90300,"47.6712389192,6.84860821584",VALDOIE
7131,91670,"48.3095627706,2.00619112268",ANGERVILLE
7132,91640,"48.6271447741,2.1309080467",BRIIS SOUS FORGES
7133,91740,"48.3803154982,2.02616711579",CHALOU MOULINEUX
7134,91540,"48.5750589359,2.40080185445",ECHARCON
7135,91260,"48.6918789321,2.37393682594",JUVISY SUR ORGE
7136,91270,"48.7037445355,2.42793203784",VIGNEUX SUR SEINE
7137,93600,"48.9458384367,2.49329041687",AULNAY SOUS BOIS
7138,95580,"49.0084088051,2.30277335813",ANDILLY
7139,95450,"49.113864439,1.90836879616",GOUZANGREZ
7140,95150,"49.0267316203,2.22116067166",TAVERNY
7141,95450,"49.0903809548,1.90532262834",THEMERICOURT
7148,1300,"45.7237621545,5.65263086429",ARBIGNIEU
7149,1110,"46.0759940484,5.61418361314",BRENOD
7150,1400,"46.1861812234,5.02807719246",CHANOZ CHATENAY
7151,1390,"45.922467454,4.88633786877",CIVRIEUX
7152,1270,"46.3866637865,5.3308227014",COLIGNY
7153,1370,"46.3267864521,5.35558241812",COURMANGOUX
7154,1170,"46.3471891747,6.04650555568",GEX
7155,1190,"46.414943437,4.95120595427",GORREVOD
7156,1800,"45.9499899849,5.10261326872",JOYEUX
7157,1680,"45.8105943351,5.52320457866",LOMPNAS
7158,1800,"45.9060530318,5.20404833653",MEXIMIEUX
7159,1160,"46.0542077091,5.34703652618",PONT D AIN
7160,1400,"46.1735383313,4.95772382526",SULIGNAT
7161,2800,"49.6940879195,3.42823182437",ANGUILCOURT LE SART
7162,2480,"49.7210674108,3.17611501401",ANNOIS
7163,2700,"49.577979369,3.32804487461",BARISIS
7164,2330,"48.9896915811,3.60486686026",BAULNE EN BRIE
7165,2110,"49.9965608612,3.32970842537",BEAUREVOIR
7166,2340,"49.6622290606,4.11314086897",BERLISE
7167,2360,"49.7718100626,4.18649398572",BRUNEHAMEL
7168,2500,"49.9070296259,4.05674542304",BUIRE
7169,2000,"49.5081654549,3.52234605948",CHAILLEVOIS
7170,2270,"49.7616780422,3.5837583969",CHEVRESIS MONCEAU
7171,2700,"49.6285991184,3.36051598302",DEUILLET
7172,2290,"49.471791053,3.25384432012",EPAGNY
7173,2520,"49.7047240534,3.19451403575",FLAVY LE MARTEL
7174,2140,"49.8537390603,3.90543025367",FONTAINE LES VERVINS
7175,2260,"49.9427092508,3.91032175248",FROIDESTREES
7176,2120,"49.8884981223,3.52369340599",HAUTEVILLE
7177,2140,"49.843926232,3.7576717994",LEME
7178,2340,"49.6691648747,4.09433809595",NOIRCOURT
7179,2190,"49.3759679828,4.01565856496",ORAINVILLE
7180,2210,"49.2098503819,3.34062520679",OULCHY LA VILLE
7181,2260,"50.0169167744,3.88023781289",PAPLEUX
7182,2860,"49.493253698,3.74014252866",PLOYART ET VAURSEINE
7183,2360,"49.7413860683,4.21000271409",RESIGNY
7184,2340,"49.7247039611,4.07368196391",STE GENEVIEVE
7185,2640,"49.7458877556,3.18260412516",ST SIMON
7186,2390,"49.8314948078,3.45894075748",THENELLES
7187,2120,"49.9705608416,3.59399622464",TUPIGNY
7188,2690,"49.7897507931,3.31629966887",URVILLERS
7189,2200,"49.357283338,3.29549391938",VAUXBUIN
7190,2120,"49.9434199886,3.58138282505",GRAND VERLY
7191,2380,"49.5451146096,3.31890035764",VERNEUIL SOUS COUCY
7192,2860,"49.5175796033,3.65105369026",VORGES
7193,2880,"49.4140619853,3.4197356356",VREGNY
7194,3340,"46.4507552937,3.36752338544",BESSAY SUR ALLIER
7195,3260,"46.2315363963,3.43994128747",BILLY
7196,3340,"46.4922208672,3.51548779612",CHAPEAU
7197,3110,"46.1598815241,3.39334670689",CHARMEIL
7198,3300,"46.1150413617,3.55648495184",MOLLES
7199,3170,"46.315678912,2.82223124184",MONTVICQ
